*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Dec 11 2024 17:59:53
*************************************************
parsing config file: /home/functionmain/桌面/Pythia/config/spp_dev2.ini

trace_0 /home/functionmain/桌面/Pythia/traces/433.milc-127B.champsimtrace.xz
Heartbeat CPU  0 instructions:   36000000 cycles:   15264802 heartbeat IPC: 2.25392 cumulative IPC: 2.35837 (Simulation time: 0 hr 1 min 1 sec) 
Heartbeat CPU  0 instructions:   37000001 cycles:   15708511 heartbeat IPC: 2.25373 cumulative IPC: 2.35541 (Simulation time: 0 hr 1 min 2 sec) 
Heartbeat CPU  0 instructions:   38000001 cycles:   16152193 heartbeat IPC: 2.25387 cumulative IPC: 2.35262 (Simulation time: 0 hr 1 min 4 sec) 
Heartbeat CPU  0 instructions:   39000001 cycles:   16595874 heartbeat IPC: 2.25387 cumulative IPC: 2.34998 (Simulation time: 0 hr 1 min 6 sec) 
Heartbeat CPU  0 instructions:   40000000 cycles:   17039557 heartbeat IPC: 2.25386 cumulative IPC: 2.34748 (Simulation time: 0 hr 1 min 8 sec) 
Heartbeat CPU  0 instructions:   41000000 cycles:   17483277 heartbeat IPC: 2.25367 cumulative IPC: 2.34510 (Simulation time: 0 hr 1 min 9 sec) 
Heartbeat CPU  0 instructions:   42000000 cycles:   17926959 heartbeat IPC: 2.25387 cumulative IPC: 2.34284 (Simulation time: 0 hr 1 min 11 sec) 
Heartbeat CPU  0 instructions:   43000000 cycles:   18370638 heartbeat IPC: 2.25388 cumulative IPC: 2.34069 (Simulation time: 0 hr 1 min 13 sec) 
Heartbeat CPU  0 instructions:   44000000 cycles:   18814313 heartbeat IPC: 2.25390 cumulative IPC: 2.33864 (Simulation time: 0 hr 1 min 15 sec) 
Heartbeat CPU  0 instructions:   45000001 cycles:   19258005 heartbeat IPC: 2.25382 cumulative IPC: 2.33669 (Simulation time: 0 hr 1 min 16 sec) 
Heartbeat CPU  0 instructions:   46000001 cycles:   19701674 heartbeat IPC: 2.25393 cumulative IPC: 2.33483 (Simulation time: 0 hr 1 min 18 sec) 
Heartbeat CPU  0 instructions:   47000001 cycles:   20145294 heartbeat IPC: 2.25418 cumulative IPC: 2.33305 (Simulation time: 0 hr 1 min 20 sec) 
Heartbeat CPU  0 instructions:   48000000 cycles:   20588900 heartbeat IPC: 2.25425 cumulative IPC: 2.33135 (Simulation time: 0 hr 1 min 22 sec) 
Heartbeat CPU  0 instructions:   49000002 cycles:   21032554 heartbeat IPC: 2.25401 cumulative IPC: 2.32972 (Simulation time: 0 hr 1 min 23 sec) 
Heartbeat CPU  0 instructions:   50000001 cycles:   21476240 heartbeat IPC: 2.25384 cumulative IPC: 2.32815 (Simulation time: 0 hr 1 min 25 sec) 
Heartbeat CPU  0 instructions:   51000001 cycles:   21919885 heartbeat IPC: 2.25405 cumulative IPC: 2.32665 (Simulation time: 0 hr 1 min 27 sec) 
Heartbeat CPU  0 instructions:   52000000 cycles:   22363550 heartbeat IPC: 2.25395 cumulative IPC: 2.32521 (Simulation time: 0 hr 1 min 29 sec) 
Heartbeat CPU  0 instructions:   53000002 cycles:   22807138 heartbeat IPC: 2.25435 cumulative IPC: 2.32383 (Simulation time: 0 hr 1 min 31 sec) 
Heartbeat CPU  0 instructions:   54000002 cycles:   23250651 heartbeat IPC: 2.25473 cumulative IPC: 2.32252 (Simulation time: 0 hr 1 min 32 sec) 
Heartbeat CPU  0 instructions:   55000002 cycles:   23694166 heartbeat IPC: 2.25472 cumulative IPC: 2.32125 (Simulation time: 0 hr 1 min 34 sec) 
Heartbeat CPU  0 instructions:   56000000 cycles:   24137693 heartbeat IPC: 2.25465 cumulative IPC: 2.32002 (Simulation time: 0 hr 1 min 36 sec) 
Heartbeat CPU  0 instructions:   57000000 cycles:   24581277 heartbeat IPC: 2.25436 cumulative IPC: 2.31884 (Simulation time: 0 hr 1 min 38 sec) 
Heartbeat CPU  0 instructions:   58000000 cycles:   25024793 heartbeat IPC: 2.25471 cumulative IPC: 2.31770 (Simulation time: 0 hr 1 min 39 sec) 
Heartbeat CPU  0 instructions:   59000003 cycles:   25468617 heartbeat IPC: 2.25315 cumulative IPC: 2.31658 (Simulation time: 0 hr 1 min 41 sec) 
Heartbeat CPU  0 instructions:   60000000 cycles:   25912934 heartbeat IPC: 2.25064 cumulative IPC: 2.31545 (Simulation time: 0 hr 1 min 43 sec) 
Heartbeat CPU  0 instructions:   61000000 cycles:   26357293 heartbeat IPC: 2.25043 cumulative IPC: 2.31435 (Simulation time: 0 hr 1 min 45 sec) 
Heartbeat CPU  0 instructions:   62000002 cycles:   26801682 heartbeat IPC: 2.25029 cumulative IPC: 2.31329 (Simulation time: 0 hr 1 min 46 sec) 
Heartbeat CPU  0 instructions:   63000003 cycles:   27246029 heartbeat IPC: 2.25050 cumulative IPC: 2.31226 (Simulation time: 0 hr 1 min 48 sec) 
Heartbeat CPU  0 instructions:   64000000 cycles:   27690424 heartbeat IPC: 2.25024 cumulative IPC: 2.31127 (Simulation time: 0 hr 1 min 50 sec) 
Heartbeat CPU  0 instructions:   65000003 cycles:   28134815 heartbeat IPC: 2.25028 cumulative IPC: 2.31030 (Simulation time: 0 hr 1 min 52 sec) 
Heartbeat CPU  0 instructions:   66000000 cycles:   28579185 heartbeat IPC: 2.25037 cumulative IPC: 2.30937 (Simulation time: 0 hr 1 min 53 sec) 
Heartbeat CPU  0 instructions:   67000001 cycles:   29023596 heartbeat IPC: 2.25017 cumulative IPC: 2.30847 (Simulation time: 0 hr 1 min 55 sec) 
Heartbeat CPU  0 instructions:   68000000 cycles:   29467929 heartbeat IPC: 2.25056 cumulative IPC: 2.30759 (Simulation time: 0 hr 1 min 57 sec) 
Heartbeat CPU  0 instructions:   69000003 cycles:   29912302 heartbeat IPC: 2.25037 cumulative IPC: 2.30674 (Simulation time: 0 hr 1 min 59 sec) 
Heartbeat CPU  0 instructions:   70000003 cycles:   30356645 heartbeat IPC: 2.25051 cumulative IPC: 2.30592 (Simulation time: 0 hr 2 min 0 sec) 
Heartbeat CPU  0 instructions:   71000003 cycles:   30800879 heartbeat IPC: 2.25107 cumulative IPC: 2.30513 (Simulation time: 0 hr 2 min 2 sec) 
Heartbeat CPU  0 instructions:   72000000 cycles:   31245090 heartbeat IPC: 2.25118 cumulative IPC: 2.30436 (Simulation time: 0 hr 2 min 4 sec) 
Heartbeat CPU  0 instructions:   73000001 cycles:   31689427 heartbeat IPC: 2.25055 cumulative IPC: 2.30361 (Simulation time: 0 hr 2 min 6 sec) 
Heartbeat CPU  0 instructions:   74000002 cycles:   32133762 heartbeat IPC: 2.25056 cumulative IPC: 2.30287 (Simulation time: 0 hr 2 min 7 sec) 
Heartbeat CPU  0 instructions:   75000003 cycles:   32578045 heartbeat IPC: 2.25082 cumulative IPC: 2.30216 (Simulation time: 0 hr 2 min 9 sec) 
Heartbeat CPU  0 instructions:   76000000 cycles:   33022376 heartbeat IPC: 2.25057 cumulative IPC: 2.30147 (Simulation time: 0 hr 2 min 11 sec) 
Heartbeat CPU  0 instructions:   77000003 cycles:   33466711 heartbeat IPC: 2.25056 cumulative IPC: 2.30079 (Simulation time: 0 hr 2 min 13 sec) 
Heartbeat CPU  0 instructions:   78000000 cycles:   33910995 heartbeat IPC: 2.25081 cumulative IPC: 2.30014 (Simulation time: 0 hr 2 min 14 sec) 
Heartbeat CPU  0 instructions:   79000001 cycles:   34355352 heartbeat IPC: 2.25045 cumulative IPC: 2.29950 (Simulation time: 0 hr 2 min 16 sec) 
Heartbeat CPU  0 instructions:   80000000 cycles:   34799640 heartbeat IPC: 2.25079 cumulative IPC: 2.29887 (Simulation time: 0 hr 2 min 18 sec) 
Heartbeat CPU  0 instructions:   81000001 cycles:   35244020 heartbeat IPC: 2.25033 cumulative IPC: 2.29826 (Simulation time: 0 hr 2 min 20 sec) 
Heartbeat CPU  0 instructions:   82000003 cycles:   35688256 heartbeat IPC: 2.25106 cumulative IPC: 2.29767 (Simulation time: 0 hr 2 min 22 sec) 
Heartbeat CPU  0 instructions:   83000003 cycles:   36132479 heartbeat IPC: 2.25112 cumulative IPC: 2.29710 (Simulation time: 0 hr 2 min 23 sec) 
Heartbeat CPU  0 instructions:   84000000 cycles:   36576693 heartbeat IPC: 2.25116 cumulative IPC: 2.29654 (Simulation time: 0 hr 2 min 25 sec) 
Heartbeat CPU  0 instructions:   85000003 cycles:   37020980 heartbeat IPC: 2.25080 cumulative IPC: 2.29600 (Simulation time: 0 hr 2 min 27 sec) 
Heartbeat CPU  0 instructions:   86000002 cycles:   37465165 heartbeat IPC: 2.25131 cumulative IPC: 2.29547 (Simulation time: 0 hr 2 min 29 sec) 
Heartbeat CPU  0 instructions:   87000002 cycles:   37909374 heartbeat IPC: 2.25119 cumulative IPC: 2.29495 (Simulation time: 0 hr 2 min 30 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:   38353604 heartbeat IPC: 2.25108 cumulative IPC: 2.29444 (Simulation time: 0 hr 2 min 32 sec) 
Heartbeat CPU  0 instructions:   89000001 cycles:   38797865 heartbeat IPC: 2.25093 cumulative IPC: 2.29394 (Simulation time: 0 hr 2 min 34 sec) 
Heartbeat CPU  0 instructions:   90000000 cycles:   39242081 heartbeat IPC: 2.25115 cumulative IPC: 2.29346 (Simulation time: 0 hr 2 min 36 sec) 
Heartbeat CPU  0 instructions:   91000001 cycles:   39686337 heartbeat IPC: 2.25096 cumulative IPC: 2.29298 (Simulation time: 0 hr 2 min 37 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:   40130519 heartbeat IPC: 2.25133 cumulative IPC: 2.29252 (Simulation time: 0 hr 2 min 39 sec) 
Heartbeat CPU  0 instructions:   93000001 cycles:   40574793 heartbeat IPC: 2.25087 cumulative IPC: 2.29206 (Simulation time: 0 hr 2 min 41 sec) 
Heartbeat CPU  0 instructions:   94000003 cycles:   41013437 heartbeat IPC: 2.27976 cumulative IPC: 2.29193 (Simulation time: 0 hr 2 min 43 sec) 
Heartbeat CPU  0 instructions:   95000001 cycles:   41443026 heartbeat IPC: 2.32780 cumulative IPC: 2.29230 (Simulation time: 0 hr 2 min 45 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:   41872560 heartbeat IPC: 2.32810 cumulative IPC: 2.29267 (Simulation time: 0 hr 2 min 47 sec) 
Heartbeat CPU  0 instructions:   97000001 cycles:   42302178 heartbeat IPC: 2.32765 cumulative IPC: 2.29303 (Simulation time: 0 hr 2 min 49 sec) 
Heartbeat CPU  0 instructions:   98000000 cycles:   42731732 heartbeat IPC: 2.32799 cumulative IPC: 2.29338 (Simulation time: 0 hr 2 min 51 sec) 
Heartbeat CPU  0 instructions:   99000003 cycles:   43161317 heartbeat IPC: 2.32784 cumulative IPC: 2.29372 (Simulation time: 0 hr 2 min 52 sec) 
Heartbeat CPU  0 instructions:  100000000 cycles:   43590891 heartbeat IPC: 2.32788 cumulative IPC: 2.29406 (Simulation time: 0 hr 2 min 54 sec) 

Warmup complete CPU  0 instructions:  100000001 cycles:   43590892 (Simulation time: 0 hr 2 min 54 sec) 

Heartbeat CPU  0 instructions:  101000002 cycles:   48894525 heartbeat IPC: 0.18855 cumulative IPC: 0.18855 (Simulation time: 0 hr 2 min 59 sec) 
Heartbeat CPU  0 instructions:  102000002 cycles:   51956296 heartbeat IPC: 0.32661 cumulative IPC: 0.23908 (Simulation time: 0 hr 3 min 3 sec) 
Heartbeat CPU  0 instructions:  103000001 cycles:   55715528 heartbeat IPC: 0.26601 cumulative IPC: 0.24743 (Simulation time: 0 hr 3 min 6 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:   60822541 heartbeat IPC: 0.19581 cumulative IPC: 0.23213 (Simulation time: 0 hr 3 min 10 sec) 
Heartbeat CPU  0 instructions:  105000002 cycles:   65567803 heartbeat IPC: 0.21074 cumulative IPC: 0.22751 (Simulation time: 0 hr 3 min 14 sec) 
Heartbeat CPU  0 instructions:  106000001 cycles:   70480607 heartbeat IPC: 0.20355 cumulative IPC: 0.22313 (Simulation time: 0 hr 3 min 18 sec) 
Heartbeat CPU  0 instructions:  107000002 cycles:   75323274 heartbeat IPC: 0.20650 cumulative IPC: 0.22059 (Simulation time: 0 hr 3 min 22 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:   80111758 heartbeat IPC: 0.20883 cumulative IPC: 0.21905 (Simulation time: 0 hr 3 min 25 sec) 
Heartbeat CPU  0 instructions:  109000000 cycles:   84754520 heartbeat IPC: 0.21539 cumulative IPC: 0.21864 (Simulation time: 0 hr 3 min 29 sec) 
Heartbeat CPU  0 instructions:  110000001 cycles:   89408267 heartbeat IPC: 0.21488 cumulative IPC: 0.21826 (Simulation time: 0 hr 3 min 33 sec) 
Heartbeat CPU  0 instructions:  111000002 cycles:   94106759 heartbeat IPC: 0.21283 cumulative IPC: 0.21775 (Simulation time: 0 hr 3 min 36 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:   98887832 heartbeat IPC: 0.20916 cumulative IPC: 0.21701 (Simulation time: 0 hr 3 min 40 sec) 
Heartbeat CPU  0 instructions:  113000000 cycles:  103343957 heartbeat IPC: 0.22441 cumulative IPC: 0.21756 (Simulation time: 0 hr 3 min 44 sec) 
Heartbeat CPU  0 instructions:  114000001 cycles:  107736129 heartbeat IPC: 0.22768 cumulative IPC: 0.21825 (Simulation time: 0 hr 3 min 47 sec) 
Heartbeat CPU  0 instructions:  115000001 cycles:  112527405 heartbeat IPC: 0.20871 cumulative IPC: 0.21759 (Simulation time: 0 hr 3 min 51 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  117056991 heartbeat IPC: 0.22077 cumulative IPC: 0.21779 (Simulation time: 0 hr 3 min 55 sec) 
Heartbeat CPU  0 instructions:  117000003 cycles:  121595569 heartbeat IPC: 0.22033 cumulative IPC: 0.21794 (Simulation time: 0 hr 3 min 58 sec) 
Heartbeat CPU  0 instructions:  118000001 cycles:  126290207 heartbeat IPC: 0.21301 cumulative IPC: 0.21766 (Simulation time: 0 hr 4 min 2 sec) 
Heartbeat CPU  0 instructions:  119000000 cycles:  130860783 heartbeat IPC: 0.21879 cumulative IPC: 0.21772 (Simulation time: 0 hr 4 min 6 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:  135217292 heartbeat IPC: 0.22954 cumulative IPC: 0.21828 (Simulation time: 0 hr 4 min 9 sec) 
Heartbeat CPU  0 instructions:  121000003 cycles:  139590849 heartbeat IPC: 0.22865 cumulative IPC: 0.21875 (Simulation time: 0 hr 4 min 13 sec) 
Heartbeat CPU  0 instructions:  122000001 cycles:  144031487 heartbeat IPC: 0.22519 cumulative IPC: 0.21903 (Simulation time: 0 hr 4 min 16 sec) 
Heartbeat CPU  0 instructions:  123000001 cycles:  148565250 heartbeat IPC: 0.22057 cumulative IPC: 0.21910 (Simulation time: 0 hr 4 min 20 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:  153295702 heartbeat IPC: 0.21140 cumulative IPC: 0.21877 (Simulation time: 0 hr 4 min 24 sec) 
Heartbeat CPU  0 instructions:  125000003 cycles:  158007149 heartbeat IPC: 0.21225 cumulative IPC: 0.21850 (Simulation time: 0 hr 4 min 27 sec) 
Heartbeat CPU  0 instructions:  126000001 cycles:  162724517 heartbeat IPC: 0.21198 cumulative IPC: 0.21824 (Simulation time: 0 hr 4 min 31 sec) 
Heartbeat CPU  0 instructions:  127000003 cycles:  166493286 heartbeat IPC: 0.26534 cumulative IPC: 0.21969 (Simulation time: 0 hr 4 min 35 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:  169217612 heartbeat IPC: 0.36706 cumulative IPC: 0.22288 (Simulation time: 0 hr 4 min 38 sec) 
Heartbeat CPU  0 instructions:  129000003 cycles:  173401349 heartbeat IPC: 0.23902 cumulative IPC: 0.22340 (Simulation time: 0 hr 4 min 42 sec) 
Heartbeat CPU  0 instructions:  130000001 cycles:  178326261 heartbeat IPC: 0.20305 cumulative IPC: 0.22266 (Simulation time: 0 hr 4 min 46 sec) 
Heartbeat CPU  0 instructions:  131000000 cycles:  183095440 heartbeat IPC: 0.20968 cumulative IPC: 0.22221 (Simulation time: 0 hr 4 min 49 sec) 
Heartbeat CPU  0 instructions:  132000000 cycles:  187859611 heartbeat IPC: 0.20990 cumulative IPC: 0.22181 (Simulation time: 0 hr 4 min 53 sec) 
Heartbeat CPU  0 instructions:  133000001 cycles:  192589811 heartbeat IPC: 0.21141 cumulative IPC: 0.22148 (Simulation time: 0 hr 4 min 57 sec) 
Heartbeat CPU  0 instructions:  134000002 cycles:  197276860 heartbeat IPC: 0.21335 cumulative IPC: 0.22123 (Simulation time: 0 hr 5 min 0 sec) 
Heartbeat CPU  0 instructions:  135000003 cycles:  201966365 heartbeat IPC: 0.21324 cumulative IPC: 0.22099 (Simulation time: 0 hr 5 min 4 sec) 
Heartbeat CPU  0 instructions:  136000000 cycles:  206684786 heartbeat IPC: 0.21193 cumulative IPC: 0.22073 (Simulation time: 0 hr 5 min 8 sec) 
Heartbeat CPU  0 instructions:  137000003 cycles:  211453624 heartbeat IPC: 0.20970 cumulative IPC: 0.22042 (Simulation time: 0 hr 5 min 12 sec) 
Heartbeat CPU  0 instructions:  138000002 cycles:  216074516 heartbeat IPC: 0.21641 cumulative IPC: 0.22031 (Simulation time: 0 hr 5 min 15 sec) 
Heartbeat CPU  0 instructions:  139000003 cycles:  220460037 heartbeat IPC: 0.22802 cumulative IPC: 0.22050 (Simulation time: 0 hr 5 min 19 sec) 
Heartbeat CPU  0 instructions:  140000000 cycles:  224823028 heartbeat IPC: 0.22920 cumulative IPC: 0.22071 (Simulation time: 0 hr 5 min 22 sec) 
Heartbeat CPU  0 instructions:  141000003 cycles:  229175898 heartbeat IPC: 0.22973 cumulative IPC: 0.22092 (Simulation time: 0 hr 5 min 26 sec) 
Heartbeat CPU  0 instructions:  142000002 cycles:  233489894 heartbeat IPC: 0.23180 cumulative IPC: 0.22117 (Simulation time: 0 hr 5 min 29 sec) 
Heartbeat CPU  0 instructions:  143000001 cycles:  237856741 heartbeat IPC: 0.22900 cumulative IPC: 0.22135 (Simulation time: 0 hr 5 min 33 sec) 
Heartbeat CPU  0 instructions:  144000000 cycles:  242257894 heartbeat IPC: 0.22721 cumulative IPC: 0.22148 (Simulation time: 0 hr 5 min 37 sec) 
Heartbeat CPU  0 instructions:  145000003 cycles:  246595364 heartbeat IPC: 0.23055 cumulative IPC: 0.22167 (Simulation time: 0 hr 5 min 40 sec) 
Heartbeat CPU  0 instructions:  146000001 cycles:  250940629 heartbeat IPC: 0.23014 cumulative IPC: 0.22185 (Simulation time: 0 hr 5 min 44 sec) 
Heartbeat CPU  0 instructions:  147000000 cycles:  255323026 heartbeat IPC: 0.22819 cumulative IPC: 0.22198 (Simulation time: 0 hr 5 min 47 sec) 
Heartbeat CPU  0 instructions:  148000000 cycles:  259701140 heartbeat IPC: 0.22841 cumulative IPC: 0.22211 (Simulation time: 0 hr 5 min 51 sec) 
